time	V(2)	V(d1)	V(d2)
1.203407806885378e+000	5.035029e-001	6.984492e-001	9.748222e+000
1.203429779541628e+000	5.035183e-001	6.986657e-001	9.845332e+000
1.203451752197878e+000	5.035337e-001	6.988838e-001	9.921290e+000
1.203473724854128e+000	5.035490e-001	6.991035e-001	9.976095e+000
1.203495697510378e+000	5.035644e-001	6.993248e-001	1.000975e+001
1.203517670166628e+000	5.035799e-001	6.995477e-001	1.002225e+001
1.203674530518190e+000	5.036898e-001	7.020296e-001	8.473713e+002
1.203674988281862e+000	5.036901e-001	7.021356e-001	8.514913e+000
1.203675598633425e+000	5.036905e-001	7.021408e-001	8.008821e+000
1.203676819336550e+000	5.036914e-001	7.021518e-001	9.000311e+000
1.203713440430300e+000	5.037171e-001	7.024699e-001	8.646931e+000
1.203752655518190e+000	5.037447e-001	7.029355e-001	6.964910e+002
1.203753571045534e+000	5.037453e-001	7.030120e-001	6.818882e+000
1.203754791748659e+000	5.037462e-001	7.030213e-001	7.656725e+000
1.203791412842409e+000	5.037719e-001	7.032857e-001	7.160630e+000
1.203830627930300e+000	5.037995e-001	7.036584e-001	5.494764e+002
1.203831543457643e+000	5.038001e-001	7.037186e-001	5.195626e+000
1.203832764160769e+000	5.038010e-001	7.037257e-001	5.826527e+000
1.203869385254519e+000	5.038267e-001	7.039185e-001	5.187277e+000
1.203908600342409e+000	5.038544e-001	7.041708e-001	3.603617e+002
1.203909515869753e+000	5.038550e-001	7.042100e-001	3.139742e+000
1.203910736572878e+000	5.038559e-001	7.042142e-001	3.508973e+000
1.203947357666628e+000	5.038816e-001	7.043176e-001	2.726913e+000
1.203986572754519e+000	5.039093e-001	7.044219e-001	1.291473e+002
1.203986877930300e+000	5.039095e-001	7.044351e-001	8.600224e+001
1.203987488281862e+000	5.039099e-001	7.044355e-001	6.506999e-001
1.203988708984987e+000	5.039108e-001	7.044364e-001	7.046819e-001
1.203991150391237e+000	5.039125e-001	7.044379e-001	6.449059e-001
1.203996033203737e+000	5.039160e-001	7.044402e-001	5.325457e-001
1.204005798828737e+000	5.039228e-001	7.044435e-001	3.832546e-001
1.204025330078737e+000	5.039366e-001	7.044491e-001	2.889714e-001
1.204064392578737e+000	5.039641e-001	7.044618e-001	3.020680e-001
1.204142517578737e+000	5.040191e-001	7.044957e-001	3.917553e-001
1.204298767578737e+000	5.041292e-001	7.045873e-001	5.320596e-001
1.204611267578737e+000	5.043495e-001	7.047578e-001	5.931938e-001
1.205236267578737e+000	5.047901e-001	7.049726e-001	3.867350e-002
1.205238708984987e+000	5.047918e-001	7.049721e-001	-1.027596e+000
1.205239319336550e+000	5.047923e-001	7.049712e-001	-2.174084e+000
1.205239471924440e+000	5.047923e-001	7.049709e-001	-2.195152e+000
1.205239777100222e+000	5.047926e-001	7.049704e-001	-1.697795e+000
1.205240387451784e+000	5.047930e-001	7.049694e-001	-1.600154e+000
1.205241608154909e+000	5.047939e-001	7.049672e-001	-1.804304e+000
1.205285902239731e+000	5.048251e-001	7.048774e-001	-1.951064e+000
1.205330196324552e+000	5.048563e-001	7.047845e-001	-2.074049e+000
1.205374490409374e+000	5.048875e-001	7.046887e-001	-2.173259e+000
1.205418784494195e+000	5.049187e-001	7.045898e-001	-2.248694e+000
1.205463078579016e+000	5.049499e-001	7.044879e-001	-2.300355e+000
1.205507372663838e+000	5.049811e-001	7.043830e-001	-2.328242e+000
1.205551666748659e+000	5.050123e-001	7.042751e-001	-2.332354e+000
1.205864166748659e+000	5.052321e-001	7.036725e-001	-2.116474e+000
1.206489471924441e+000	5.056716e-001	7.024840e-001	-6.785054e+002
1.206491302979128e+000	5.056729e-001	7.023432e-001	-1.635949e+000
1.206493744385378e+000	5.056746e-001	7.023387e-001	-1.840692e+000
1.206527924072878e+000	5.056986e-001	7.022759e-001	-1.837843e+000
1.206566986572878e+000	5.057260e-001	7.022052e-001	-1.821618e+000
1.206645111572878e+000	5.057809e-001	7.020726e-001	-1.747823e+000
1.206801361572878e+000	5.058905e-001	7.018795e-001	-1.441093e+000
1.207113861572878e+000	5.061098e-001	7.016584e-001	-7.300962e-001
1.207123627197878e+000	5.061167e-001	7.016517e-001	1.543420e-001
1.207123932373659e+000	5.061169e-001	7.016517e-001	4.381780e-001
1.207124542725222e+000	5.061173e-001	7.016522e-001	8.992195e-001
1.207125763428347e+000	5.061182e-001	7.016533e-001	8.500318e-001
1.207128204834597e+000	5.061199e-001	7.016556e-001	9.632384e-001
1.207162384522097e+000	5.061439e-001	7.016918e-001	1.065552e+000
1.207201447022097e+000	5.061713e-001	7.017395e-001	1.171955e+000
1.207279572022097e+000	5.062261e-001	7.018512e-001	1.351216e+000
1.207435822022097e+000	5.063359e-001	7.021080e-001	1.575565e+000
1.207748474609987e+000	5.065555e-001	7.029040e-001	1.221222e+003
1.207749390137331e+000	5.065562e-001	7.030293e-001	1.317024e+000
1.207750610840456e+000	5.065570e-001	7.030312e-001	1.479604e+000
1.207772583496706e+000	5.065725e-001	7.030632e-001	1.432623e+000
1.207794556152956e+000	5.065879e-001	7.030927e-001	1.381215e+000
1.207816528809206e+000	5.066034e-001	7.031197e-001	1.325379e+000
1.207838501465456e+000	5.066188e-001	7.031443e-001	1.265116e+000
1.207860474121706e+000	5.066343e-001	7.031664e-001	1.200426e+000
1.207882446777956e+000	5.066497e-001	7.031861e-001	1.131308e+000
1.207904419434206e+000	5.066652e-001	7.032033e-001	1.057764e+000
1.208060669434206e+000	5.067750e-001	7.033035e-001	1.743878e+001
1.208061279785769e+000	5.067755e-001	7.033120e-001	1.689781e+001
1.208061432373659e+000	5.067756e-001	7.033141e-001	1.090289e+001
1.208061737549441e+000	5.067758e-001	7.033138e-001	-7.420858e-001
1.208062347901003e+000	5.067762e-001	7.033134e-001	-7.048607e-001
1.208063568604128e+000	5.067771e-001	7.033124e-001	-8.035243e-001
1.208080658447878e+000	5.067891e-001	7.032961e-001	-9.636008e-001
1.208100189697878e+000	5.068029e-001	7.032722e-001	-1.139832e+000
1.208139252197878e+000	5.068303e-001	7.032086e-001	-1.470422e+000
1.208217377197878e+000	5.068852e-001	7.030287e-001	-2.044106e+000
1.208373627197878e+000	5.069950e-001	7.025406e-001	-2.841529e+000
1.208686279785769e+000	5.072143e-001	7.008436e-001	-2.724899e+003
1.208687195313112e+000	5.072150e-001	7.005638e-001	-3.140561e+000
1.208688416016237e+000	5.072158e-001	7.005595e-001	-3.528684e+000
1.208699227958202e+000	5.072234e-001	7.005217e-001	-3.483095e+000
1.208710039900166e+000	5.072310e-001	7.004850e-001	-3.435281e+000
1.208720851842130e+000	5.072385e-001	7.004492e-001	-3.385244e+000
1.208731663784094e+000	5.072461e-001	7.004145e-001	-3.332983e+000
1.208742475726059e+000	5.072537e-001	7.003807e-001	-3.278498e+000
1.208753287668023e+000	5.072612e-001	7.003480e-001	-3.221790e+000
1.208764099609987e+000	5.072688e-001	7.003163e-001	-3.162858e+000
1.208842529785769e+000	5.073237e-001	7.000095e-001	-2.182566e+002
1.208844360840456e+000	5.073250e-001	6.999621e-001	-1.849071e+000
1.208846802246706e+000	5.073267e-001	6.999571e-001	-2.063344e+000
1.208880981934206e+000	5.073506e-001	6.998951e-001	-1.793734e+000
1.208998169434206e+000	5.074326e-001	6.997778e-001	-7.884980e-001
1.209017700684206e+000	5.074463e-001	6.997646e-001	5.245698e-002
1.209018311035768e+000	5.074467e-001	6.997646e-001	2.587315e-001
1.209019531738893e+000	5.074476e-001	6.997653e-001	5.970240e-001
1.209021973145144e+000	5.074493e-001	6.997669e-001	5.941088e-001
1.209026855957644e+000	5.074527e-001	6.997706e-001	7.271461e-001
1.209036621582644e+000	5.074595e-001	6.997795e-001	8.543647e-001
1.209056152832644e+000	5.074732e-001	6.998034e-001	1.101871e+000
1.209095215332644e+000	5.075005e-001	6.998734e-001	1.569111e+000
1.209173645508425e+000	5.075555e-001	7.001517e-001	2.416315e+002
1.209174408447878e+000	5.075560e-001	7.002034e-001	7.965279e+000
1.209174713623659e+000	5.075562e-001	7.002047e-001	6.260808e+000
1.209175323975221e+000	5.075566e-001	7.002067e-001	3.043040e+000
1.209176544678347e+000	5.075575e-001	7.002109e-001	3.434771e+000
1.209220838763168e+000	5.075885e-001	7.003860e-001	3.808345e+000
1.209265132847989e+000	5.076195e-001	7.005729e-001	4.134326e+000
1.209309426932811e+000	5.076506e-001	7.007718e-001	4.412713e+000
1.209353721017632e+000	5.076816e-001	7.009827e-001	4.643507e+000
1.209398015102454e+000	5.077127e-001	7.012054e-001	4.826708e+000
1.209442309187275e+000	5.077439e-001	7.014401e-001	4.962316e+000
1.209486603272097e+000	5.077750e-001	7.016867e-001	5.050330e+000
1.209799255859987e+000	5.079948e-001	7.040471e-001	3.508405e+003
1.209800171387331e+000	5.079954e-001	7.044067e-001	3.353135e+000
1.209801392090456e+000	5.079963e-001	7.044113e-001	3.762591e+000
1.209812204032420e+000	5.080039e-001	7.044511e-001	3.670993e+000
1.209823015974384e+000	5.080115e-001	7.044891e-001	3.576545e+000
1.209833827916349e+000	5.080192e-001	7.045251e-001	3.479248e+000
1.209844639858313e+000	5.080268e-001	7.045593e-001	3.379102e+000
1.209855451800277e+000	5.080344e-001	7.045916e-001	3.276107e+000
1.209866263742242e+000	5.080420e-001	7.046220e-001	3.170262e+000
1.209877075684206e+000	5.080496e-001	7.046505e-001	3.061568e+000
1.209955505859987e+000	5.081049e-001	7.049040e-001	1.649400e+002
1.209956116211550e+000	5.081053e-001	7.049378e-001	1.099508e+002
1.209957336914675e+000	5.081062e-001	7.049391e-001	1.015749e+000
1.209959778320925e+000	5.081079e-001	7.049419e-001	1.114390e+000
1.209974426758425e+000	5.081182e-001	7.049552e-001	9.253402e-001
1.209993958008425e+000	5.081320e-001	7.049674e-001	7.085787e-001
1.210033020508425e+000	5.081596e-001	7.049857e-001	5.005496e-001
1.210111145508425e+000	5.082147e-001	7.050331e-001	5.231317e-001
1.210267395508425e+000	5.083249e-001	7.051852e-001	8.311750e-001
1.210579895508425e+000	5.085453e-001	7.055409e-001	1.127493e+000
1.211204895508425e+000	5.089867e-001	7.061936e-001	1.101239e+000
1.211361145508425e+000	5.090970e-001	7.063676e-001	2.642002e-001
1.211361755859987e+000	5.090975e-001	7.063679e-001	-2.600958e-003
1.211362976563112e+000	5.090984e-001	7.063673e-001	-5.006090e-001
1.211365417969362e+000	5.091001e-001	7.063660e-001	-4.724036e-001
1.211370300781862e+000	5.091035e-001	7.063634e-001	-5.338834e-001
1.211399597656862e+000	5.091242e-001	7.063473e-001	-5.479326e-001
1.211438660156862e+000	5.091518e-001	7.063252e-001	-5.619045e-001
1.211516785156862e+000	5.092070e-001	7.062804e-001	-5.735881e-001
1.211673035156862e+000	5.093173e-001	7.062038e-001	-5.319187e-001
1.211985535156862e+000	5.095379e-001	7.060626e-001	-6.904469e-001
1.212063660156862e+000	5.095931e-001	7.059755e-001	-1.031966e+000
1.212219910156862e+000	5.097034e-001	7.055255e-001	-2.603490e+002
1.212220520508425e+000	5.097038e-001	7.053967e-001	-2.629180e+002
1.212220978272097e+000	5.097041e-001	7.053633e-001	-4.186948e+000
1.212221588623659e+000	5.097046e-001	7.053608e-001	-3.946813e+000
1.212222809326784e+000	5.097054e-001	7.053553e-001	-4.450570e+000
1.212267103411606e+000	5.097366e-001	7.051329e-001	-4.837000e+000
1.212311397496427e+000	5.097678e-001	7.049011e-001	-5.165390e+000
1.212355691581248e+000	5.097990e-001	7.046598e-001	-5.435741e+000
1.212399985666070e+000	5.098302e-001	7.044091e-001	-5.648051e+000
1.212444279750891e+000	5.098614e-001	7.041489e-001	-5.802322e+000
1.212488573835713e+000	5.098925e-001	7.038793e-001	-5.898553e+000
1.212532867920534e+000	5.099237e-001	7.036003e-001	-5.936744e+000
1.212845520508425e+000	5.101432e-001	7.010446e-001	-3.658451e+003
1.212846436035768e+000	5.101438e-001	7.006701e-001	-2.933152e+000
1.212847656738893e+000	5.101447e-001	7.006661e-001	-3.286539e+000
1.212884277832643e+000	5.101703e-001	7.005602e-001	-2.836440e+000
1.212923492920534e+000	5.101978e-001	7.004287e-001	-1.833492e+002
1.212924408447878e+000	5.101984e-001	7.004088e-001	-1.488177e+000
1.212925629151003e+000	5.101993e-001	7.004068e-001	-1.658853e+000
1.212942718994753e+000	5.102113e-001	7.003824e-001	-1.408709e+000
1.212962250244753e+000	5.102249e-001	7.003636e-001	-1.112273e+000
1.213001312744753e+000	5.102523e-001	7.003506e-001	-5.717341e-001
1.213079437744753e+000	5.103070e-001	7.003877e-001	1.898069e-001
1.213235687744753e+000	5.104165e-001	7.006022e-001	1.065703e+000
1.213548187744753e+000	5.106357e-001	7.011972e-001	1.791752e+000
1.214173187744753e+000	5.110750e-001	7.023257e-001	1.911099e+000
1.215423187744753e+000	5.119559e-001	7.040416e-001	1.536435e+000
1.217923340332643e+000	5.137215e-001	7.072048e-001	3.257681e+003
1.217924255859987e+000	5.137221e-001	7.075381e-001	2.260129e+000
1.217925476563112e+000	5.137230e-001	7.075411e-001	2.523601e+000
1.217942566406862e+000	5.137351e-001	7.075794e-001	2.218376e+000
1.217962097656862e+000	5.137489e-001	7.076120e-001	1.856442e+000
1.218001312744753e+000	5.137767e-001	7.076746e-001	6.971134e+001
1.218001617920534e+000	5.137768e-001	7.076816e-001	4.630027e+001
1.218002228272096e+000	5.137773e-001	7.076817e-001	1.463969e-001
1.218003448975221e+000	5.137782e-001	7.076819e-001	1.438916e-001
1.218010773193972e+000	5.137833e-001	7.076819e-001	9.157509e-003
1.218020538818972e+000	5.137902e-001	7.076794e-001	-1.678168e-001
1.218040070068972e+000	5.138041e-001	7.076660e-001	-5.124144e-001
1.218079285156862e+000	5.138318e-001	7.075987e-001	-1.254984e+002
1.218080200684206e+000	5.138324e-001	7.075844e-001	-1.751916e+000
1.218081421387331e+000	5.138333e-001	7.075820e-001	-1.988181e+000
1.218092233329295e+000	5.138410e-001	7.075585e-001	-2.154949e+000
1.218103045271259e+000	5.138486e-001	7.075324e-001	-2.317934e+000
1.218113857213224e+000	5.138562e-001	7.075035e-001	-2.477135e+000
1.218124669155188e+000	5.138639e-001	7.074720e-001	-2.632554e+000
1.218135481097152e+000	5.138715e-001	7.074378e-001	-2.784188e+000
1.218146293039117e+000	5.138792e-001	7.074009e-001	-2.932039e+000
1.218157104981081e+000	5.138869e-001	7.073613e-001	-3.076107e+000
1.218235535156862e+000	5.139423e-001	7.068984e-001	-3.865591e+002
1.218236298096315e+000	5.139428e-001	7.068161e-001	-1.203136e+001
1.218236603272096e+000	5.139431e-001	7.068140e-001	-9.457397e+000
1.218237213623659e+000	5.139435e-001	7.068110e-001	-4.594946e+000
1.218238434326784e+000	5.139444e-001	7.068047e-001	-5.180305e+000
1.218282728411605e+000	5.139757e-001	7.065484e-001	-5.580534e+000
1.218327022496427e+000	5.140070e-001	7.062835e-001	-5.916761e+000
1.218371316581248e+000	5.140382e-001	7.060102e-001	-6.188985e+000
1.218415610666070e+000	5.140694e-001	7.057284e-001	-6.397207e+000
1.218459904750891e+000	5.141006e-001	7.054381e-001	-6.541427e+000
1.218504198835712e+000	5.141318e-001	7.051393e-001	-6.621644e+000
1.218548492920534e+000	5.141630e-001	7.048320e-001	-6.637858e+000
1.218861145508424e+000	5.143828e-001	7.020553e-001	-3.922608e+003
1.218862061035768e+000	5.143835e-001	7.016539e-001	-2.960730e+000
1.218863281738893e+000	5.143843e-001	7.016498e-001	-3.315490e+000
1.218899902832643e+000	5.144100e-001	7.015451e-001	-2.798023e+000
1.218939117920534e+000	5.144376e-001	7.014201e-001	-1.709471e+002
1.218939423096315e+000	5.144378e-001	7.014024e-001	-1.141000e+002
1.218940033447878e+000	5.144382e-001	7.014016e-001	-1.304563e+000
1.218941254151003e+000	5.144390e-001	7.013998e-001	-1.448894e+000
1.218977875244753e+000	5.144647e-001	7.013667e-001	-8.307533e-001
1.219016937744753e+000	5.144922e-001	7.013679e-001	-2.325639e-001
1.219095367920534e+000	5.145472e-001	7.014537e-001	9.461084e+001
1.219097198975221e+000	5.145484e-001	7.014754e-001	1.481116e+000
1.219099640381471e+000	5.145501e-001	7.014796e-001	1.684747e+000
1.219133820068971e+000	5.145741e-001	7.015458e-001	1.957715e+000
1.219172882568971e+000	5.146015e-001	7.016388e-001	2.243798e+000
1.219251007568971e+000	5.146564e-001	7.018692e-001	2.733050e+000
1.219407257568971e+000	5.147662e-001	7.024307e-001	3.379937e+000
1.219719910156862e+000	5.149861e-001	7.042502e-001	2.843731e+003
1.219720825684206e+000	5.149868e-001	7.045420e-001	3.160389e+000
1.219722046387331e+000	5.149876e-001	7.045463e-001	3.550929e+000
1.219732858329295e+000	5.149953e-001	7.045843e-001	3.500204e+000
1.219743670271259e+000	5.150029e-001	7.046211e-001	3.447370e+000
1.219754482213224e+000	5.150105e-001	7.046569e-001	3.392427e+000
1.219765294155188e+000	5.150181e-001	7.046916e-001	3.335376e+000
1.219776106097152e+000	5.150257e-001	7.047252e-001	3.276216e+000
1.219786918039116e+000	5.150333e-001	7.047577e-001	3.214947e+000
1.219797729981081e+000	5.150409e-001	7.047891e-001	3.151569e+000
1.219876160156862e+000	5.150962e-001	7.050910e-001	2.135594e+002
1.219877991211549e+000	5.150976e-001	7.051374e-001	1.781654e+000
1.219880432617799e+000	5.150993e-001	7.051422e-001	1.986918e+000
1.219914612305300e+000	5.151234e-001	7.052012e-001	1.707619e+000
1.219953674805300e+000	5.151509e-001	7.052479e-001	1.368477e+000
1.220031799805299e+000	5.152060e-001	7.052844e-001	7.440474e-001
1.220188049805300e+000	5.153162e-001	7.052310e-001	-5.433862e+001
1.220188660156862e+000	5.153167e-001	7.052041e-001	-5.504049e+001
1.220188812744752e+000	5.153167e-001	7.051973e-001	-3.715419e+001
1.220189117920534e+000	5.153170e-001	7.051970e-001	-1.075014e+000
1.220189728272096e+000	5.153174e-001	7.051964e-001	-1.014471e+000
1.220190948975221e+000	5.153183e-001	7.051950e-001	-1.144040e+000
1.220235243060043e+000	5.153495e-001	7.051354e-001	-1.286437e+000
1.220279537144864e+000	5.153807e-001	7.050715e-001	-1.409791e+000
1.220323831229686e+000	5.154119e-001	7.050035e-001	-1.514101e+000
1.220368125314507e+000	5.154431e-001	7.049312e-001	-1.599368e+000
1.220412419399328e+000	5.154744e-001	7.048546e-001	-1.665591e+000
1.220456713484150e+000	5.155056e-001	7.047738e-001	-1.712771e+000
1.220501007568971e+000	5.155368e-001	7.046888e-001	-1.740907e+000
1.220813660156862e+000	5.157570e-001	7.038934e-001	-1.164698e+003
1.220814575684206e+000	5.157576e-001	7.037741e-001	-9.951671e-001
1.220815796387331e+000	5.157585e-001	7.037727e-001	-1.116010e+000
1.220826608329295e+000	5.157661e-001	7.037610e-001	-1.077485e+000
1.220837420271259e+000	5.157737e-001	7.037501e-001	-1.037860e+000
1.220848232213224e+000	5.157813e-001	7.037400e-001	-9.971356e-001
1.220859044155188e+000	5.157889e-001	7.037307e-001	-9.553106e-001
1.220869856097152e+000	5.157965e-001	7.037221e-001	-9.123855e-001
1.220880668039116e+000	5.158041e-001	7.037143e-001	-8.683603e-001
1.220891479981081e+000	5.158117e-001	7.037073e-001	-8.232349e-001
1.220969604981081e+000	5.158667e-001	7.036619e-001	-6.727273e-001
1.220989136231081e+000	5.158805e-001	7.036482e-001	-3.566557e-001
1.220989746582643e+000	5.158809e-001	7.036480e-001	-1.870279e-001
1.220990967285768e+000	5.158817e-001	7.036481e-001	1.281301e-001
1.220993408692018e+000	5.158834e-001	7.036484e-001	1.337950e-001
1.220998291504518e+000	5.158869e-001	7.036495e-001	1.785687e-001
1.221008057129518e+000	5.158938e-001	7.036524e-001	2.599351e-001
1.221027588379518e+000	5.159075e-001	7.036635e-001	4.606926e-001
1.221066650879518e+000	5.159350e-001	7.037055e-001	8.739967e-001
1.221145081055299e+000	5.159902e-001	7.038949e-001	1.708386e+002
1.221146912109987e+000	5.159914e-001	7.039335e-001	2.261992e+000
1.221149353516237e+000	5.159932e-001	7.039398e-001	2.562928e+000
1.221183533203737e+000	5.160173e-001	7.040358e-001	2.830341e+000
1.221222595703737e+000	5.160447e-001	7.041623e-001	3.106809e+000
1.221300720703737e+000	5.160998e-001	7.044564e-001	3.566523e+000
1.221456970703737e+000	5.162100e-001	7.051224e-001	4.113105e+000
1.221769623291627e+000	5.164309e-001	7.071449e-001	3.065078e+003
1.221770538818971e+000	5.164315e-001	7.074592e-001	3.123617e+000
1.221771759522096e+000	5.164324e-001	7.074635e-001	3.507463e+000
1.221782571464060e+000	5.164400e-001	7.075008e-001	3.438001e+000
1.221793383406025e+000	5.164476e-001	7.075366e-001	3.366148e+000
1.221804195347989e+000	5.164553e-001	7.075710e-001	3.291905e+000
1.221815007289953e+000	5.164629e-001	7.076040e-001	3.215273e+000
1.221825819231918e+000	5.164706e-001	7.076355e-001	3.136250e+000
1.221836631173882e+000	5.164783e-001	7.076655e-001	3.054838e+000
1.221847443115846e+000	5.164859e-001	7.076941e-001	2.971035e+000
1.221925873291627e+000	5.165415e-001	7.079584e-001	1.796527e+002
1.221926483643190e+000	5.165419e-001	7.079954e-001	1.198811e+002
1.221927704346315e+000	5.165427e-001	7.079971e-001	1.315395e+000
1.221930145752565e+000	5.165445e-001	7.080006e-001	1.457674e+000
1.221964325440065e+000	5.165687e-001	7.080392e-001	1.104004e+000
1.222003387940065e+000	5.165963e-001	7.080712e-001	9.958413e-001
1.222013153565065e+000	5.166032e-001	7.080817e-001	6.027074e-001
1.222013458740846e+000	5.166035e-001	7.080818e-001	3.466093e-001
1.222014069092409e+000	5.166039e-001	7.080818e-001	-1.366854e-001
1.222015289795534e+000	5.166048e-001	7.080815e-001	-1.486858e-001
1.222017731201784e+000	5.166065e-001	7.080810e-001	-2.035921e-001
1.222032379639284e+000	5.166169e-001	7.080744e-001	-4.391849e-001
1.222051910889284e+000	5.166307e-001	7.080570e-001	-7.434868e-001
1.222091125977174e+000	5.166585e-001	7.079810e-001	-1.359202e+002
1.222092041504518e+000	5.166591e-001	7.079657e-001	-1.804225e+000
1.222093262207643e+000	5.166600e-001	7.079632e-001	-2.044831e+000
1.222104074149607e+000	5.166676e-001	7.079393e-001	-2.191596e+000
1.222114886091572e+000	5.166753e-001	7.079131e-001	-2.334924e+000
1.222125698033536e+000	5.166829e-001	7.078846e-001	-2.474815e+000
1.222136509975500e+000	5.166906e-001	7.078537e-001	-2.611268e+000
1.222147321917465e+000	5.166982e-001	7.078204e-001	-2.744284e+000
1.222158133859429e+000	5.167059e-001	7.077848e-001	-2.873863e+000
1.222168945801393e+000	5.167136e-001	7.077468e-001	-3.000005e+000
1.222247375977174e+000	5.167691e-001	7.073068e-001	-3.648122e+002
1.222248138916627e+000	5.167696e-001	7.072293e-001	-1.123403e+001
1.222248444092409e+000	5.167698e-001	7.072272e-001	-8.830388e+000
1.222249054443971e+000	5.167702e-001	7.072245e-001	-4.289921e+000
1.222250275147096e+000	5.167711e-001	7.072186e-001	-4.835791e+000
1.222294569231918e+000	5.168024e-001	7.069807e-001	-5.180501e+000
1.222338863316739e+000	5.168337e-001	7.067365e-001	-5.467264e+000
1.222383157401560e+000	5.168650e-001	7.064858e-001	-5.696079e+000
1.222427451486382e+000	5.168963e-001	7.062288e-001	-5.866946e+000
1.222471745571203e+000	5.169275e-001	7.059654e-001	-5.979866e+000
1.222516039656025e+000	5.169587e-001	7.056956e-001	-6.034839e+000
1.222560333740846e+000	5.169899e-001	7.054195e-001	-6.031864e+000
1.222872986328737e+000	5.172100e-001	7.029525e-001	-3.446699e+003
1.222873901856080e+000	5.172106e-001	7.025999e-001	-2.454130e+000
1.222875122559205e+000	5.172115e-001	7.025966e-001	-2.747011e+000
1.222911743652956e+000	5.172372e-001	7.025115e-001	-2.263698e+000
1.222950958740846e+000	5.172648e-001	7.024145e-001	-1.295481e+002
1.222951263916627e+000	5.172650e-001	7.024012e-001	-8.642133e+001
1.222951874268190e+000	5.172654e-001	7.024006e-001	-9.099086e-001
1.222953094971315e+000	5.172663e-001	7.023994e-001	-1.006476e+000
1.222989716065065e+000	5.172920e-001	7.023806e-001	-4.405081e-001
1.223028778565065e+000	5.173194e-001	7.023928e-001	8.222350e-002
1.223107208740846e+000	5.173745e-001	7.025003e-001	1.080624e+002
1.223109039795534e+000	5.173758e-001	7.025250e-001	1.598088e+000
1.223111481201784e+000	5.173775e-001	7.025294e-001	1.815505e+000
1.223145660889284e+000	5.174015e-001	7.025998e-001	2.076231e+000
1.223184723389284e+000	5.174290e-001	7.026966e-001	2.348671e+000
1.223262848389284e+000	5.174839e-001	7.029322e-001	2.811857e+000
1.223419098389284e+000	5.175939e-001	7.034951e-001	3.411493e+000
1.223731750977174e+000	5.178142e-001	7.052901e-001	2.785206e+003
1.223732666504518e+000	5.178148e-001	7.055759e-001	3.038724e+000
1.223733887207643e+000	5.178156e-001	7.055801e-001	3.413196e+000
1.223744699149607e+000	5.178233e-001	7.056165e-001	3.360756e+000
1.223755511091571e+000	5.178309e-001	7.056518e-001	3.306201e+000
1.223766323033536e+000	5.178385e-001	7.056860e-001	3.249531e+000
1.223777134975500e+000	5.178462e-001	7.057191e-001	3.190746e+000
1.223787946917464e+000	5.178538e-001	7.057511e-001	3.129846e+000
1.223798758859429e+000	5.178614e-001	7.057820e-001	3.066831e+000
1.223809570801393e+000	5.178691e-001	7.058117e-001	3.001702e+000
1.223888000977174e+000	5.179244e-001	7.060953e-001	1.991797e+002
1.223889832031862e+000	5.179257e-001	7.061385e-001	1.626021e+000
1.223892273438112e+000	5.179275e-001	7.061429e-001	1.811577e+000
1.223926453125612e+000	5.179516e-001	7.061958e-001	1.528209e+000
1.223965515625612e+000	5.179792e-001	7.062384e-001	1.225771e+000
1.224043640625612e+000	5.180343e-001	7.063244e-001	1.028795e+000
1.224199890625612e+000	5.181447e-001	7.066670e-001	1.859771e+002
1.224200500977174e+000	5.181452e-001	7.067590e-001	1.877447e+002
1.224200958740846e+000	5.181455e-001	7.067828e-001	3.001308e+000
1.224201569092408e+000	5.181459e-001	7.067846e-001	2.827994e+000
1.224202789795533e+000	5.181468e-001	7.067885e-001	3.189409e+000
1.224247083880355e+000	5.181781e-001	7.069478e-001	3.473237e+000
1.224291377965176e+000	5.182095e-001	7.071151e-001	3.717485e+000
1.224335672049998e+000	5.182408e-001	7.072902e-001	3.922154e+000
1.224379966134819e+000	5.182722e-001	7.074733e-001	4.087243e+000
1.224424260219641e+000	5.183035e-001	7.076643e-001	4.212753e+000
1.224468554304462e+000	5.183349e-001	7.078633e-001	4.298683e+000
1.224512848389284e+000	5.183663e-001	7.080702e-001	4.345034e+000
1.224825500977174e+000	5.185880e-001	7.100126e-001	2.835865e+003
1.224826416504518e+000	5.185887e-001	7.103032e-001	2.547789e+000
1.224827637207643e+000	5.185896e-001	7.103066e-001	2.857582e+000
1.224838449149607e+000	5.185972e-001	7.103368e-001	2.774848e+000
1.224849261091571e+000	5.186049e-001	7.103652e-001	2.689758e+000
1.224860073033536e+000	5.186125e-001	7.103919e-001	2.602312e+000
1.224870884975500e+000	5.186202e-001	7.104170e-001	2.512510e+000
1.224881696917464e+000	5.186279e-001	7.104404e-001	2.420353e+000
1.224892508859429e+000	5.186356e-001	7.104621e-001	2.325841e+000
1.224903320801393e+000	5.186433e-001	7.104821e-001	2.228972e+000
1.224981750977174e+000	5.186990e-001	7.106516e-001	1.040487e+002
1.224982361328737e+000	5.186995e-001	7.106729e-001	6.925965e+001
1.224983582031862e+000	5.187004e-001	7.106735e-001	4.698475e-001
1.224986023438112e+000	5.187021e-001	7.106747e-001	5.036761e-001
1.224990906250612e+000	5.187055e-001	7.106767e-001	4.487811e-001
1.225000671875612e+000	5.187125e-001	7.106792e-001	3.200563e-001
